frame;x;y;class
218;1072;260;
300;1072;260;
301;1072;260;
302;1072;260;
303;1072;260;
304;1072;260;
305;1072;260;
306;1072;261;
307;1073;261;
308;1073;261;
309;1073;262;
310;1073;263;
311;1073;264;
312;1073;265;
313;1073;265;
314;1072;265;
315;1071;265;
316;1069;265;
317;1067;264;
318;1065;264;
319;1063;263;
320;1062;263;
321;1061;263;
322;1060;263;
323;1059;263;
324;1058;263;
325;1057;263;
326;1056;264;
327;1054;265;
328;1053;266;
329;1051;266;
330;1050;266;
331;1048;266;
332;1046;266;
333;1044;266;
334;1043;266;
335;1042;266;
336;1040;266;
337;1038;266;
338;1035;266;
339;1032;266;
340;1030;266;
341;1028;266;
342;1027;266;
343;1026;265;
344;1025;265;
345;1024;265;
346;1023;265;
347;1023;265;
348;1023;264;
349;1023;264;
350;1023;264;
351;1023;263;
352;1023;263;
353;1023;263;
354;1023;263;
355;1023;263;
356;1023;262;
357;1022;262;
358;1021;262;
359;1021;262;
360;1021;261;
361;1021;261;
362;1020;261;
363;1020;260;
364;1020;260;
365;1020;260;
366;1020;259;
367;1020;258;
368;1020;257;
369;1019;256;
370;1019;255;
371;1018;254;
372;1018;253;
373;1017;252;
374;1017;251;
375;1016;251;
376;1016;250;
377;1016;249;
378;1016;249;
379;1016;249;
380;1016;249;
381;1015;249;
382;1015;249;
383;1015;249;
384;1015;249;
385;1014;249;
386;1013;249;
387;1013;249;
388;1012;250;
389;1012;251;
390;1012;252;
391;1012;253;
392;1013;255;
393;1014;257;
394;1015;259;
395;1016;261;
396;1016;264;
397;1016;264;
398;1015;267;
399;1014;270;
400;1012;272;
401;1010;274;
402;1007;276;
403;1004;277;
404;1002;278;
405;1000;279;
406;998;280;
407;996;281;
408;994;281;
409;992;281;
410;990;281;
411;988;281;
412;986;280;
413;984;279;
414;982;279;
415;979;278;
416;977;277;
417;974;276;
418;972;275;
419;970;274;
420;968;274;
421;965;274;
422;962;274;
423;960;274;
424;958;274;
425;956;275;
426;954;276;
427;952;277;
428;950;278;
429;948;279;
430;945;280;
431;942;281;
432;939;282;
433;936;283;
434;933;283;
435;930;283;
436;927;283;
437;925;283;
438;923;283;
439;921;283;
440;919;283;
441;916;282;
442;913;281;
443;911;280;
444;909;279;
445;907;278;
446;904;277;
447;902;276;
448;900;275;
449;898;274;
450;897;274;
451;897;274;
452;897;274;
453;897;275;
454;898;275;
455;899;275;
456;900;276;
457;901;277;
458;902;277;
459;903;277;
460;904;277;
461;905;277;
462;906;277;
463;907;277;
464;908;276;
465;909;275;
466;910;275;
467;911;275;
468;911;274;
469;911;273;
470;912;272;
471;912;271;
472;913;270;
473;914;269;
474;915;268;
