frame;x;y;class
1;456;422;
2;458;424;Ant
3;460;426;Ant
4;462;429;Ant
5;464;431;Ant
6;466;434;Ant
7;468;437;Ant
8;470;440;Ant
9;472;443;Ant
10;474;446;Ant
11;475;448;Ant
12;476;450;Ant
13;477;452;Ant
14;478;453;Ant
15;479;454;Ant
16;480;454;Ant
17;481;454;Ant
18;482;453;Ant
19;483;452;Ant
20;484;451;Ant
21;486;450;Ant
22;488;449;Ant
23;491;447;Ant
24;493;445;Ant
25;495;443;Ant
26;497;442;Ant
27;498;441;Ant
28;499;440;Ant
29;500;439;Ant
30;501;437;Ant
31;501;435;Ant
32;501;434;Ant
33;501;433;Ant
34;501;432;Ant
35;501;432;Ant
36;501;432;Ant
37;502;432;Ant
38;503;432;Ant
39;505;431;Ant
40;508;430;Ant
41;510;429;Ant
42;512;427;Ant
43;514;425;Ant
44;515;424;Ant
45;516;423;Ant
46;517;422;Ant
47;517;421;Ant
48;517;420;Ant
49;517;419;Ant
50;517;417;Ant
51;516;415;Ant
52;515;412;Ant
53;514;409;Ant
54;513;405;Ant
55;513;402;Ant
56;514;398;Ant
57;515;395;Ant
58;516;392;Ant
59;517;389;Ant
60;518;385;Ant
61;519;381;Ant
62;520;377;Ant
63;522;373;Ant
64;524;368;Ant
65;526;364;Ant
66;529;359;Ant
67;532;354;Ant
68;536;349;Ant
69;540;344;Ant
70;544;340;Ant
71;548;337;Ant
72;552;334;Ant
73;555;332;Ant
74;557;330;Ant
75;559;330;Ant
76;561;330;Ant
77;563;330;Ant
78;564;330;Ant
79;565;330;Ant
80;566;331;Ant
81;567;332;Ant
82;568;332;Ant
83;569;332;Ant
84;570;332;Ant
85;570;333;Ant
86;570;334;Ant
87;570;335;Ant
88;570;336;Ant
89;570;337;Ant
90;571;339;Ant
91;572;341;Ant
92;572;343;Ant
93;573;345;Ant
94;574;347;Ant
95;575;349;Ant
96;576;351;Ant
97;577;353;Ant
98;578;355;Ant
99;579;356;Ant
100;581;357;Ant
