frame;x;y;class
729;664;187;
730;665;187;
731;666;187;
732;667;187;
733;668;187;
734;669;187;
735;670;187;
736;671;187;
737;672;187;
738;673;187;
739;674;188;
740;675;189;
741;676;190;
742;677;191;
743;678;192;
744;679;194;
745;680;195;
746;681;196;
747;682;198;
748;683;199;
749;684;200;
750;685;201;
751;685;202;
752;685;203;
753;685;204;
754;685;205;
755;685;206;
756;686;207;
757;686;208;
758;687;209;
759;688;209;
760;689;210;
761;690;210;
762;691;210;
763;692;210;
764;693;210;
765;694;210;
766;695;210;
767;695;210;
768;696;210;
769;697;210;
770;698;210;
771;699;210;
772;700;210;
773;701;210;
774;702;210;
775;703;210;
776;704;210;
777;705;209;
778;706;208;
779;707;207;
780;709;207;
781;711;207;
782;712;207;
783;713;207;
784;714;206;
785;715;205;
786;716;204;
787;717;203;
788;718;203;
789;719;203;
790;721;203;
791;722;203;
792;723;203;
793;724;203;
794;726;203;
795;727;202;
796;729;202;
797;731;202;
798;733;202;
799;735;203;
800;736;203;
801;737;203;
802;738;203;
803;739;203;
804;741;203;
805;742;203;
806;743;202;
807;744;202;
808;745;201;
809;746;200;
810;748;199;
811;750;198;
812;751;197;
813;752;196;
814;753;195;
815;754;194;
816;754;193;
817;754;192;
818;754;191;
819;754;190;
820;754;189;
821;754;188;
822;754;188;
823;754;188;
824;754;189;
825;754;190;
826;754;191;
827;754;192;
828;753;193;
829;752;195;
830;752;197;
831;752;198;
832;751;199;
833;750;201;
834;749;202;
835;748;203;
836;747;204;
837;746;205;
838;745;206;
839;744;207;
840;743;208;
841;742;209;
842;741;210;
843;739;211;
844;737;212;
845;735;213;
846;734;214;
847;733;215;
848;732;216;
849;731;216;
850;730;216;
851;729;216;
852;728;216;
853;727;216;
854;726;216;
855;725;216;
856;724;216;
857;723;216;
858;722;217;
859;722;217;
860;722;218;
861;722;218;
862;722;219;
863;722;219;
864;722;219;
865;722;219;
866;722;219;
867;722;219;
868;722;220;
869;722;221;
870;722;221;
871;722;221;
872;722;221;
873;722;221;
874;722;221;
875;722;221;
876;722;221;
877;722;221;
878;722;222;
879;722;222;
880;722;222;
881;722;222;
882;722;222;
883;722;222;
884;722;222;
885;722;222;
886;722;222;
887;722;222;
888;722;222;
889;722;222;
890;722;222;
891;722;222;
892;722;222;
893;722;222;
894;722;222;
895;722;222;
896;719;220;
897;719;220;
898;719;220;Ant
899;719;220;Ant
900;719;220;Ant
901;719;220;Ant
902;719;220;Ant
903;719;220;Ant
904;719;220;Ant
905;719;220;Ant
906;719;220;Ant
907;719;220;Ant
908;719;219;Ant
909;719;219;Ant
910;719;219;Ant
911;718;218;Ant
912;718;218;Ant
913;718;218;Ant
914;718;218;Ant
915;718;218;Ant
916;717;217;Ant
917;717;216;Ant
918;716;215;Ant
919;715;214;Ant
920;714;213;Ant
921;713;212;Ant
922;712;212;Ant
923;711;212;Ant
924;710;212;Ant
925;709;212;Ant
926;708;211;Ant
927;707;211;Ant
928;706;211;Ant
929;705;211;Ant
930;703;211;Ant
931;702;210;Ant
932;701;209;Ant
933;700;208;Ant
934;699;208;Ant
935;698;208;Ant
936;698;208;Ant
937;698;208;Ant
938;698;209;Ant
939;697;210;Ant
940;696;212;Ant
941;695;213;Ant
942;694;214;Ant
943;693;215;Ant
944;692;216;Ant
945;691;217;Ant
946;690;218;Ant
947;690;219;Ant
948;689;220;Ant
949;688;221;Ant
950;687;222;Ant
951;686;224;Ant
952;685;225;Ant
953;684;226;Ant
954;683;227;Ant
955;682;229;Ant
956;682;231;Ant
957;682;233;Ant
958;682;235;Ant
959;683;236;Ant
960;684;237;Ant
961;685;238;Ant
962;686;239;Ant
963;688;239;Ant
964;689;240;Ant
965;690;241;Ant
966;691;241;Ant
967;693;241;Ant
968;695;241;Ant
969;697;241;Ant
970;699;241;Ant
971;701;241;Ant
972;702;241;Ant
973;703;241;Ant
974;705;241;Ant
975;706;241;Ant
976;707;241;Ant
977;708;241;Ant
978;709;241;Ant
979;709;242;Ant
980;709;243;Ant
981;709;244;Ant
982;709;245;Ant
983;709;247;Ant
984;709;248;Ant
985;709;250;Ant
986;709;252;Ant
987;709;254;Ant
988;709;257;Ant
989;708;260;Ant
990;707;263;Ant
991;706;266;Ant
992;705;269;Ant
993;704;272;Ant
994;703;275;Ant
995;702;277;Ant
996;701;280;Ant
997;700;284;Ant
998;698;287;Ant
