frame;x;y;class
1;1064;355;
2;1064;355;Ant
3;1064;355;Ant
4;1064;355;Ant
5;1064;355;Ant
6;1064;355;Ant
7;1064;355;Ant
8;1065;355;Ant
9;1066;355;Ant
10;1066;355;Ant
11;1066;355;Ant
12;1066;355;Ant
13;1066;355;Ant
14;1066;355;Ant
15;1066;355;Ant
16;1066;355;Ant
17;1066;355;Ant
18;1066;355;Ant
19;1066;355;Ant
20;1066;355;Ant
21;1066;355;Ant
22;1066;355;Ant
23;1067;355;Ant
24;1067;355;Ant
25;1067;355;Ant
26;1067;355;Ant
27;1067;355;Ant
28;1067;355;Ant
29;1067;355;Ant
30;1067;355;Ant
31;1067;355;Ant
32;1067;355;Ant
33;1067;355;Ant
34;1067;355;Ant
35;1067;355;Ant
36;1068;355;Ant
37;1069;355;Ant
38;1069;355;Ant
39;1070;355;Ant
40;1071;356;Ant
41;1071;356;Ant
42;1072;356;Ant
43;1073;356;Ant
44;1074;356;Ant
45;1075;356;Ant
46;1076;356;Ant
47;1078;356;Ant
48;1080;356;Ant
49;1082;356;Ant
50;1084;355;Ant
51;1086;355;Ant
52;1087;355;Ant
53;1088;355;Ant
54;1089;355;Ant
55;1090;354;Ant
56;1090;353;Ant
57;1090;352;Ant
58;1090;351;Ant
59;1090;351;Ant
60;1090;351;Ant
61;1090;351;Ant
62;1090;351;Ant
63;1090;351;Ant
64;1091;351;Ant
65;1091;351;Ant
66;1091;352;Ant
67;1090;353;Ant
68;1090;353;Ant
69;1090;354;Ant
70;1090;354;Ant
71;1089;355;Ant
72;1089;355;Ant
73;1090;355;Ant
74;1091;356;Ant
75;1092;356;Ant
76;1093;356;Ant
77;1094;356;Ant
78;1094;356;Ant
79;1094;356;Ant
80;1094;356;
81;1094;356;
82;1094;356;
83;1094;356;
84;1094;356;
85;1094;356;
86;1094;356;
87;1094;356;
88;1094;356;
89;1094;356;
90;1094;356;
91;1094;356;
92;1094;356;
93;1094;356;
94;1094;356;
95;1094;356;
96;1094;356;
97;1094;356;
98;1094;356;
99;1094;356;
100;1094;356;
