frame;x;y;class
1;280;610;
2;280;610;Ant
3;280;610;Ant
4;279;610;Ant
5;279;610;Ant
6;279;610;Ant
7;279;610;Ant
8;278;610;Ant
9;277;610;Ant
10;277;610;Ant
11;277;610;Ant
12;277;610;Ant
13;277;610;Ant
14;277;610;Ant
15;277;610;Ant
16;277;610;Ant
17;277;610;Ant
18;277;610;Ant
19;277;610;Ant
20;277;610;Ant
21;277;610;Ant
22;277;610;Ant
23;277;610;Ant
24;277;610;Ant
25;277;610;Ant
26;277;610;Ant
27;277;610;Ant
28;277;610;Ant
29;277;610;Ant
30;277;610;Ant
31;277;610;Ant
32;277;610;Ant
33;277;610;Ant
34;277;610;Ant
35;277;610;Ant
36;277;610;Ant
37;277;610;Ant
38;277;610;Ant
39;277;610;Ant
40;277;610;Ant
41;277;610;Ant
42;277;610;Ant
43;277;610;Ant
44;277;610;Ant
45;277;610;Ant
46;277;610;Ant
47;277;610;Ant
48;277;610;Ant
49;277;610;Ant
50;277;610;Ant
51;277;610;Ant
52;277;610;Ant
53;277;610;Ant
54;277;610;Ant
55;277;610;Ant
56;277;610;Ant
57;277;610;Ant
58;277;610;Ant
59;277;610;Ant
60;277;610;Ant
61;277;610;Ant
62;277;610;Ant
63;277;610;Ant
64;277;610;Ant
65;277;610;Ant
66;277;610;Ant
67;277;610;Ant
68;277;610;Ant
69;277;610;Ant
70;277;610;Ant
71;277;610;Ant
72;277;610;Ant
73;277;610;Ant
74;277;610;Ant
75;277;610;Ant
76;277;610;Ant
77;277;610;Ant
78;277;610;Ant
79;277;610;Ant
80;277;610;Ant
81;277;610;Ant
82;277;610;Ant
83;277;610;Ant
84;277;610;Ant
85;277;610;Ant
86;276;610;Ant
87;276;610;Ant
88;276;610;Ant
89;276;610;Ant
90;276;610;Ant
91;276;610;Ant
92;276;610;Ant
93;276;610;Ant
94;276;610;Ant
95;276;610;Ant
96;276;610;Ant
97;275;610;Ant
98;275;610;Ant
99;275;610;Ant
100;275;610;Ant
