frame;x;y;class
554;838;281;
555;840;281;
556;842;281;
557;845;281;
558;847;281;
559;850;281;
560;852;282;
561;854;283;
562;856;285;
563;858;287;
564;860;289;
565;862;291;
566;864;293;
567;866;295;
568;867;297;
569;868;299;
570;869;300;
571;870;301;
572;871;303;
573;871;305;
574;872;308;
575;873;311;
576;873;313;
577;873;315;
578;873;317;
579;873;319;
580;873;321;
581;874;323;
582;875;325;
583;876;327;
584;877;329;
585;879;332;
586;881;334;
587;883;336;
588;884;339;
589;885;341;
590;886;344;
591;887;347;
592;887;350;
593;888;353;
594;888;357;
595;888;360;
596;888;364;
597;888;368;
598;887;372;
599;887;375;
600;887;378;
601;887;380;
602;887;382;
603;887;384;
604;887;386;
605;886;388;
606;885;390;
607;884;391;
608;883;392;
609;882;393;
610;881;394;
611;880;394;
612;879;394;
613;879;394;
614;878;393;
615;877;392;
616;876;391;
617;875;389;
618;875;387;
619;874;385;
620;874;383;
621;873;380;
622;872;377;
623;871;374;
624;870;371;
625;869;369;
626;868;367;
627;867;365;
628;865;363;
629;862;361;
630;860;359;
631;857;357;
632;854;355;
633;851;353;
634;848;352;
635;845;350;
636;842;349;
637;839;348;
638;837;347;
639;836;347;
640;834;347;
641;832;347;
642;829;347;
643;826;348;
644;824;349;
645;822;350;
646;820;351;
647;818;352;
648;816;354;
649;815;356;
650;814;358;
651;813;360;
652;813;362;
653;813;364;
654;814;365;
655;815;367;
656;817;369;
657;819;370;
658;821;371;
659;824;371;
660;828;371;
661;832;371;
662;836;371;
663;840;371;
664;844;370;
665;848;369;
666;851;368;
667;855;367;
668;858;366;
669;861;366;
670;864;366;
671;867;365;
672;870;364;
673;873;363;
674;875;363;
675;878;363;
676;881;363;
677;883;363;
678;886;364;
679;889;364;
680;892;365;
681;895;366;
682;898;367;
683;901;369;
684;904;372;
685;906;374;
686;908;376;
687;909;378;
688;911;380;
689;913;383;
690;915;386;
691;917;389;
692;919;392;
693;921;395;
694;923;398;
695;926;401;
696;929;405;
697;932;408;
698;935;411;
699;938;413;
700;941;414;
701;944;415;
702;947;416;
703;950;417;
704;952;417;
705;954;417;
706;956;418;
707;958;419;
708;960;419;
709;961;419;
710;962;419;
711;963;418;
712;964;417;
713;965;417;
714;966;417;
715;967;417;
716;968;417;
717;968;418;
718;968;419;
719;968;420;
720;968;421;
721;967;422;
722;966;423;
723;965;424;
724;964;425;
725;964;425;
726;963;425;
727;962;425;
728;962;425;
729;961;425;
730;961;425;
731;961;425;
732;961;424;
733;961;423;
734;961;423;
735;961;423;
736;961;422;
737;962;421;
738;963;421;
739;964;421;
740;964;421;
741;964;421;
742;964;420;
743;965;420;
744;965;420;
745;965;420;
746;965;420;
747;966;420;
748;966;420;
749;966;420;
750;966;420;
751;966;420;
752;966;420;
753;965;420;
754;964;420;
755;963;421;
756;962;421;
757;961;421;
758;959;421;
759;957;421;
760;955;420;
761;953;419;
762;951;417;
763;950;415;
764;949;413;
765;948;411;
766;947;409;
767;946;407;
768;945;404;
769;944;402;
770;943;400;
771;943;398;
772;943;396;
773;943;394;
774;943;392;
775;943;391;
776;943;390;
777;943;389;
778;943;388;
779;943;388;
780;944;388;
781;944;388;
782;944;388;
783;944;388;
784;944;388;
785;944;388;
786;944;388;
787;945;388;
788;945;388;
789;945;388;
790;946;387;
791;946;387;
792;946;386;
793;946;386;
794;946;386;
795;946;386;
796;946;386;
797;946;386;
798;947;385;
799;947;385;
800;948;385;
801;948;385;
802;948;384;
803;948;383;
804;948;382;
805;948;382;
806;948;382;
807;948;382;
808;948;382;
809;948;382;
810;947;382;
811;947;382;
812;946;382;
813;946;382;
814;946;382;
815;946;382;
816;946;382;
817;946;382;
818;946;382;
819;946;382;
820;946;382;
821;946;382;
822;946;382;
823;946;382;
824;946;382;
825;946;382;
826;945;382;
827;944;382;
828;943;382;
829;942;382;
830;941;381;
831;940;380;
832;939;379;
833;938;378;
834;937;377;
835;936;376;
836;935;375;
837;934;373;
838;933;371;
839;932;369;
840;931;367;
841;931;365;
842;930;363;
843;929;361;
844;928;359;
845;927;357;
846;925;355;
847;924;353;
848;924;351;
849;924;349;
850;923;347;
851;922;345;
852;922;343;
853;922;341;
854;923;338;
855;924;335;
856;925;332;
857;927;329;
858;929;326;
859;930;324;
860;932;322;
861;934;320;
862;936;318;
863;937;316;
864;939;315;
865;941;314;
866;943;314;
867;945;314;
868;947;314;
869;949;314;
870;951;314;
871;953;314;
872;955;314;
873;957;314;
874;959;314;
875;962;314;
876;965;314;
877;967;314;
878;969;314;
879;971;313;
880;973;312;
881;975;311;
882;977;309;
883;978;307;
884;979;305;
885;980;303;
886;981;301;
887;982;300;
888;983;300;
889;984;300;
890;985;300;
891;986;301;
892;987;302;
893;989;304;
894;990;306;
895;991;309;
896;991;319;
897;992;320;
898;994;322;Ant
899;997;324;Ant
900;999;326;Ant
901;1002;328;Ant
902;1005;330;Ant
903;1008;331;Ant
904;1011;333;Ant
905;1013;334;Ant
906;1015;335;Ant
907;1017;335;Ant
908;1019;335;Ant
909;1021;334;Ant
910;1024;333;Ant
911;1026;332;Ant
912;1029;331;Ant
913;1033;330;Ant
914;1037;329;Ant
915;1041;328;Ant
916;1045;327;Ant
917;1048;326;Ant
918;1051;325;Ant
919;1055;325;Ant
920;1059;325;Ant
921;1062;325;Ant
922;1065;325;Ant
923;1068;325;Ant
924;1071;325;Ant
925;1074;325;Ant
926;1077;326;Ant
927;1079;327;Ant
928;1081;328;Ant
929;1082;329;Ant
930;1083;329;Ant
931;1083;329;Ant
932;1084;330;Ant
933;1085;331;Ant
934;1085;332;Ant
935;1085;333;Ant
936;1085;334;Ant
937;1086;336;Ant
938;1086;338;Ant
939;1086;340;Ant
940;1086;341;Ant
941;1086;343;Ant
942;1086;344;Ant
943;1087;345;Ant
944;1089;346;Ant
945;1091;347;Ant
946;1093;348;Ant
947;1094;350;Ant
948;1095;352;Ant
949;1097;354;Ant
950;1099;355;Ant
951;1101;356;Ant
952;1103;357;Ant
953;1106;358;Ant
954;1108;359;Ant
955;1111;361;Ant
956;1113;362;
957;1115;364;Ant
958;1117;365;
959;1118;366;Ant
960;1119;367;Ant
961;1119;368;Ant
962;1119;369;Ant
963;1119;369;Ant
964;1120;370;Ant
965;1121;371;Ant
966;1121;371;
967;1122;370;
968;1124;369;Ant
969;1125;370;Ant
970;1126;371;Ant
971;1126;371;
