frame;x;y;class
1;166;442;
2;167;441;
3;168;440;
4;169;438;
5;170;436;
6;171;434;
7;172;433;
8;173;432;
9;174;430;
10;175;429;
11;176;428;
12;177;427;
13;178;425;
14;179;423;
15;180;421;
16;181;419;
17;182;417;
18;182;415;
19;183;413;
20;183;411;
21;183;410;
22;183;408;
23;183;407;
24;183;406;
25;184;405;
26;185;404;
27;186;402;
28;187;400;
29;188;398;
30;189;396;
31;191;394;
32;193;393;
33;195;392;
34;197;390;
35;199;388;
36;201;386;
37;202;384;
38;203;382;
39;204;380;
40;205;377;
41;206;374;
42;207;371;
43;208;369;
44;210;367;
45;211;365;
46;212;363;
47;214;361;
48;215;359;
49;216;357;
50;217;355;
51;218;353;
52;218;351;
53;218;349;
54;218;347;
55;218;345;
56;217;343;
57;217;342;
58;216;341;
59;215;340;
60;215;339;
61;215;338;
62;215;337;
63;215;336;
64;215;335;
65;215;334;
66;215;332;
67;215;331;
68;215;330;
69;215;329;
70;215;327;
71;215;326;
72;216;325;
73;217;323;
74;218;321;
75;219;319;
76;219;317;
77;220;315;
78;221;313;
79;222;311;
80;223;308;
81;224;306;
82;225;304;
83;226;303;
84;226;302;
85;226;301;
86;226;300;
87;226;299;
88;227;298;
89;227;297;
90;227;297;
91;227;296;
92;227;296;
93;227;296;
94;227;296;
95;226;296;
96;225;296;
97;225;296;
98;225;296;
99;225;296;
100;224;296;
101;223;297;
102;223;297;
103;223;298;
104;223;299;
105;223;300;
106;223;301;
107;223;302;
108;222;303;
109;221;304;
110;221;305;
111;220;306;
112;220;306;
113;220;307;
114;220;307;
115;220;308;
116;220;308;
117;220;308;
118;220;308;
119;221;308;
120;221;308;
121;222;307;
122;223;306;
123;223;305;
124;224;305;
125;225;305;
126;226;305;
127;227;305;
128;229;305;
129;230;305;
130;231;305;
131;232;305;
132;233;305;
133;234;305;
134;235;304;
135;236;304;
136;237;303;
137;238;303;
138;238;303;
139;239;303;
140;240;302;
141;241;302;
142;242;302;
143;242;301;
144;243;300;
145;244;299;
146;245;298;
147;246;297;
148;247;295;
149;248;293;
150;248;292;
151;248;291;
152;248;289;
153;248;288;
154;248;287;
155;248;286;
156;248;285;
157;248;284;
158;248;283;
159;248;283;
160;248;283;
161;249;283;
162;250;283;
163;251;283;
164;252;283;
165;253;283;
166;254;283;
167;255;283;
168;256;283;
169;257;283;
170;257;283;
171;257;283;
172;258;283;
173;259;283;
174;260;282;
175;262;281;
176;263;280;
177;264;278;
178;266;276;
179;267;274;
180;269;272;
181;271;270;
182;273;268;
183;275;266;
184;277;264;
185;279;263;
186;281;262;
187;282;261;
188;283;259;
189;284;257;
190;285;255;
191;286;253;
192;287;251;
193;288;248;
194;289;246;
195;290;244;
196;291;242;
197;291;240;
198;291;238;
199;291;236;
200;291;234;
201;291;232;
202;291;231;
203;291;230;
204;291;229;
205;291;228;
206;292;228;
207;292;228;
208;292;228;
209;292;228;
210;292;228;
211;292;228;
212;292;228;
213;292;228;
214;292;228;
215;292;228;
216;292;228;
217;291;228;
218;291;227;
219;290;227;
220;290;227;
221;290;227;
222;290;227;
223;290;227;
224;290;227;
225;290;227;
226;290;227;
227;290;228;
228;291;228;
229;291;229;
230;291;230;
231;292;231;
232;293;232;
233;293;233;
234;293;234;
235;294;235;
236;294;237;
237;295;239;
238;295;240;
239;296;241;
240;297;242;
241;298;244;
242;298;246;
243;298;247;
244;298;248;
245;299;249;
246;299;250;
247;299;251;
248;300;252;
249;301;254;
250;301;255;
251;302;257;
252;303;259;
253;303;260;
254;303;261;
255;303;262;
256;303;263;
257;303;264;
258;303;265;
259;304;266;
260;305;267;
261;305;268;
262;305;269;
263;305;270;
264;305;270;
265;305;271;
266;305;271;
267;304;271;
268;303;271;
269;302;271;
270;302;272;
271;302;272;
272;302;272;
273;301;273;
274;300;274;
275;300;275;
276;300;276;
277;300;277;
278;300;278;
279;300;278;
280;300;278;
281;300;278;
282;301;278;
283;302;279;
284;303;279;
285;304;279;
286;304;279;
287;304;279;
288;304;279;
289;304;279;
290;304;279;
291;304;279;
292;304;279;
293;304;279;
294;304;279;
295;304;279;
296;304;279;
297;304;279;
298;304;279;
299;304;279;
300;304;279;
301;304;279;
302;304;279;
303;304;279;
304;304;279;
305;304;279;
306;304;279;
307;304;279;
308;304;279;
309;304;278;
310;304;278;
311;304;277;
312;304;277;
313;304;276;
314;304;276;
315;303;276;
316;303;276;
317;303;276;
318;303;276;
319;303;276;
320;302;276;
321;302;276;
322;302;276;
323;302;275;
324;301;275;
325;301;275;
326;301;275;
327;301;275;
328;301;275;
329;301;275;
330;301;275;
331;301;275;
332;301;275;
333;301;275;
334;301;275;
335;301;275;
336;301;276;
337;301;276;
338;301;276;
339;301;276;
340;301;276;
341;300;276;
342;300;276;
343;300;276;
344;300;276;
345;300;277;
346;300;277;
347;300;278;
348;300;278;
349;300;278;
350;300;278;
351;300;278;
352;299;278;
353;299;278;
354;299;278;
355;299;278;
356;299;278;
357;299;278;
358;299;278;
359;299;278;
360;298;278;
361;298;278;
362;298;279;
363;298;279;
364;298;279;
365;298;279;
366;297;280;
367;296;280;
368;295;280;
369;295;280;
370;295;280;
371;294;280;
372;293;280;
373;292;280;
374;291;280;
375;291;281;
376;290;282;
377;289;283;
378;288;283;
379;288;284;
380;287;284;
381;286;285;
382;285;286;
383;284;287;
384;284;288;
385;283;290;
386;282;291;
387;282;293;
388;282;295;
389;281;297;
390;280;299;
391;279;301;
392;278;303;
393;277;305;
394;276;307;
395;276;310;
396;275;313;
397;274;316;
398;273;319;
399;273;322;
400;272;325;
401;271;328;
402;271;330;
403;271;332;
404;271;334;
405;271;336;
406;271;338;
407;271;340;
408;272;342;
409;273;344;
410;274;346;
411;274;348;
412;274;350;
413;274;352;
414;274;353;
415;274;354;
416;274;355;
417;274;356;
418;274;357;
419;274;358;
420;273;359;
421;272;360;
422;271;360;
423;270;360;
424;269;361;
425;268;361;
426;268;361;
427;268;361;
428;268;362;
429;268;363;
430;268;364;
431;268;365;
432;268;366;
433;268;367;
434;268;368;
435;268;368;
436;268;368;
437;269;368;
438;270;368;
439;271;368;
440;271;368;
441;272;368;
442;273;368;
443;273;368;
444;273;367;
445;273;367;
446;274;367;
447;275;367;
448;276;367;
449;277;367;
450;278;367;
451;279;367;
452;280;367;
453;281;367;
454;283;367;
455;285;367;
456;287;367;
457;289;367;
458;291;367;
459;293;367;
460;295;368;
461;297;369;
462;299;370;
463;301;371;
464;303;372;
465;305;373;
466;307;374;
467;309;375;
468;311;376;
469;314;378;
470;317;380;
471;320;382;
472;323;384;
473;326;386;
474;329;388;
475;333;390;
476;336;392;
477;339;394;
478;342;396;
479;345;398;
480;347;400;
481;349;401;
482;351;402;
483;353;403;
484;354;404;
485;355;406;
486;356;407;
487;357;409;
488;358;411;
489;358;413;
490;358;415;
491;358;417;
492;358;419;
493;358;421;
494;358;423;
495;358;425;
496;358;427;
497;359;429;
498;360;431;
499;360;433;
500;360;435;
501;360;437;
502;360;439;
503;359;442;
504;358;444;
505;357;447;
506;356;450;
507;355;453;
508;354;456;
509;353;459;
510;352;461;
511;351;463;
512;349;465;
513;348;467;
514;347;469;
515;346;471;
516;345;473;
517;344;475;
518;343;477;
519;343;479;
520;343;481;
521;343;482;
522;342;483;
523;342;484;
524;341;485;
525;340;486;
526;339;487;
527;338;488;
528;337;489;
529;336;490;
530;336;490;
531;335;490;
532;335;490;
533;335;490;
534;335;490;
535;335;491;
536;335;491;
537;335;491;
538;335;491;
539;335;491;
540;335;492;
541;335;493;
542;336;494;
543;337;495;
544;338;496;
545;338;497;
546;339;497;
547;340;497;
548;341;497;
549;342;497;
550;342;497;
551;342;497;
552;342;497;
553;342;497;
554;342;497;
