frame;x;y;class
204;1093;364;
205;1093;364;
206;1091;364;
207;1090;364;
208;1090;364;
209;1089;363;
210;1088;362;
211;1086;361;
212;1085;360;
213;1084;360;
214;1084;360;
215;1083;361;
216;1081;361;
217;1080;361;
218;1079;361;
219;1078;360;
220;1077;359;
221;1076;358;
222;1075;357;
223;1074;356;
224;1072;355;
225;1071;354;
226;1070;353;
227;1069;352;
228;1069;351;
229;1069;349;
230;1069;348;
231;1069;347;
232;1069;346;
233;1069;345;
234;1069;344;
235;1069;343;
236;1069;341;
237;1069;339;
238;1069;339;
239;1069;337;
240;1069;335;
241;1070;333;
242;1070;332;
243;1070;331;
244;1070;330;
245;1070;329;
246;1070;329;
247;1070;329;
248;1070;328;
249;1070;327;
250;1070;326;
251;1071;325;
252;1072;324;
253;1074;322;
254;1076;320;
255;1078;319;
256;1080;318;
257;1081;317;
258;1082;317;
259;1083;316;
260;1084;315;
261;1085;314;
262;1086;313;
263;1087;312;
264;1088;311;
265;1087;312;
266;1086;313;
267;1086;313;
268;1090;323;
269;1094;332;
270;1097;340;
271;1098;342;
272;1096;339;
273;1094;337;
274;1095;338;
275;1096;339;
276;1097;340;
277;1098;341;
278;1096;340;
279;1096;341;
280;1096;342;
281;1096;343;
282;1096;344;
283;1096;345;
284;1096;346;
285;1094;352;
286;1092;358;
287;1090;363;
288;1088;368;
289;1086;372;
290;1084;375;
291;1082;378;
292;1080;380;
293;1078;382;
294;1075;384;
295;1073;386;
296;1071;387;
297;1069;388;
298;1068;388;
299;1067;388;
300;1065;388;
301;1063;388;
302;1061;388;
303;1059;388;
304;1058;387;
305;1057;387;
306;1056;386;
307;1055;385;
308;1054;384;
309;1053;383;
310;1052;382;
311;1051;381;
312;1050;380;
313;1049;380;
314;1048;380;
315;1047;380;
316;1047;380;
317;1047;380;
318;1047;380;
319;1047;380;
320;1047;380;
321;1047;380;
322;1047;380;
323;1047;380;
324;1047;380;
325;1047;380;
326;1048;380;
327;1048;380;
328;1048;380;
329;1049;380;
330;1050;380;
331;1050;380;
332;1050;380;
333;1051;380;
334;1052;380;
335;1053;380;
336;1053;380;
337;1053;379;
338;1053;378;
339;1053;378;
340;1053;378;
341;1052;378;
342;1051;378;
343;1050;377;
344;1049;376;
345;1047;376;
346;1046;376;
347;1045;376;
348;1044;376;
349;1043;376;
350;1042;376;
351;1040;376;
352;1038;376;
353;1037;376;
354;1036;376;
355;1035;376;
356;1034;377;
357;1033;377;
358;1032;377;
359;1031;377;
360;1030;378;
361;1030;378;
362;1030;378;
363;1030;378;
364;1030;378;
365;1030;378;
366;1030;378;
367;1030;378;
368;1030;378;
369;1030;378;
370;1030;378;
371;1030;378;
372;1030;378;
373;1030;378;
374;1030;378;
375;1030;378;
376;1030;378;
377;1030;378;
378;1031;378;
379;1031;378;
380;1031;378;
381;1031;378;
382;1031;378;
383;1031;378;
384;1031;378;
385;1031;378;
386;1032;378;
387;1032;378;
388;1032;378;
389;1032;378;
390;1032;378;
391;1032;378;
392;1033;378;
393;1033;379;
394;1033;380;
395;1034;381;
396;1034;382;
397;1034;383;
398;1035;384;
399;1035;385;
400;1035;386;
401;1035;387;
402;1035;388;
403;1035;389;
404;1034;390;
405;1033;391;
406;1032;392;
407;1031;392;
408;1030;393;
409;1029;394;
410;1028;395;
411;1027;395;
412;1026;396;
413;1025;396;
414;1024;396;
415;1023;396;
416;1023;396;
417;1023;396;
418;1023;395;
419;1023;394;
420;1023;393;
421;1023;392;
422;1024;391;
423;1024;390;
424;1025;389;
425;1026;387;
426;1027;385;
427;1028;383;
428;1029;381;
429;1029;379;
430;1029;377;
431;1030;375;
432;1031;373;
433;1032;372;
434;1033;371;
435;1033;370;
436;1033;369;
437;1033;368;
438;1033;368;
439;1033;368;
440;1033;368;
441;1032;368;
442;1031;368;
443;1030;368;
444;1029;368;
445;1028;368;
446;1028;368;
447;1028;367;
448;1027;366;
449;1025;365;
450;1024;365;
451;1022;364;
452;1020;363;
453;1018;362;
454;1016;362;
455;1014;362;
456;1012;362;
457;1010;361;
458;1008;361;
459;1005;360;
460;1002;359;
461;1000;358;
462;997;358;
463;993;358;
464;990;358;
465;987;357;
466;984;356;
467;982;355;
468;980;354;
469;978;353;
470;976;352;
471;975;352;
472;974;351;
473;973;350;
474;973;349;
475;972;348;
476;971;347;
477;970;346;
478;969;345;
479;967;344;
480;965;342;
481;963;340;
482;961;338;
483;959;336;
484;957;334;
485;954;332;
486;951;330;
487;949;328;
488;947;326;
489;944;324;
490;941;322;
491;938;321;
492;935;320;
493;932;320;
494;929;320;
495;925;320;
496;922;320;
497;919;319;
498;916;319;
499;913;319;
500;909;318;
501;905;318;
502;902;318;
503;899;318;
504;896;318;
505;893;317;
506;890;316;
507;886;315;
508;882;314;
509;879;313;
510;876;312;
511;872;312;
512;868;312;
513;864;312;
514;861;312;
515;858;312;
516;855;312;
517;852;312;
518;849;312;
519;847;313;
520;844;314;
521;841;315;
522;839;316;
523;837;317;
524;836;317;
525;835;318;
526;834;319;
527;833;320;
528;832;321;
529;831;322;
530;831;323;
531;831;324;
532;831;325;
533;830;326;
534;829;327;
535;828;328;
536;827;329;
537;826;330;
538;825;331;
539;824;331;
540;823;331;
541;821;331;
542;820;331;
543;819;330;
544;817;329;
545;816;328;
546;815;327;
547;814;326;
548;813;325;
549;811;324;
550;809;323;
551;807;322;
552;805;321;
553;802;319;
554;800;317;
555;798;316;
556;796;314;
557;793;313;
558;790;311;
559;787;309;
560;784;307;
561;781;305;
562;778;303;
563;775;301;
564;771;299;
565;767;297;
566;763;295;
567;759;293;
568;755;291;
569;751;289;
570;747;288;
571;743;287;
572;738;286;
573;734;285;
574;730;284;
575;726;284;
576;721;284;
577;717;285;
578;713;286;
579;710;287;
580;707;288;
581;704;289;
582;701;291;
583;698;293;
584;696;295;
585;693;298;
586;690;301;
587;688;305;
588;685;308;
589;682;311;
590;679;314;
591;675;317;
592;671;320;
593;667;322;
594;663;324;
595;658;326;
596;654;328;
597;650;329;
598;646;330;
599;642;331;
600;638;331;
601;634;331;
602;630;331;
603;627;331;
604;624;331;
605;620;331;
606;616;331;
607;612;331;
608;609;331;
609;607;331;
610;605;331;
611;603;330;
612;601;329;
613;600;328;
614;599;327;
615;598;326;
616;598;325;
617;598;324;
618;598;323;
619;597;323;
620;596;323;
621;595;322;
622;594;322;
623;593;322;
624;592;322;
625;591;322;
626;590;322;
627;589;322;
628;588;322;
629;587;322;
630;586;323;
631;586;324;
632;586;324;
633;586;325;
634;586;326;
635;585;327;
636;584;328;
637;582;329;
638;580;330;
639;578;331;
640;576;332;
641;574;333;
642;572;333;
643;570;333;
644;567;333;
645;564;333;
646;561;332;
647;558;331;
648;555;330;
649;551;329;
650;548;329;
651;545;329;
652;543;329;
653;541;329;
654;538;329;
655;535;329;
656;532;329;
657;529;329;
658;526;329;
659;523;330;
660;520;331;
661;517;333;
662;514;335;
663;511;336;
664;509;337;
665;507;338;
666;505;339;
667;502;340;
668;499;341;
669;497;342;
670;495;343;
671;492;344;
672;490;345;
673;487;346;
674;484;348;
675;481;350;
676;479;351;
677;477;352;
678;475;353;
679;472;355;
680;469;357;
681;466;359;
682;464;361;
683;461;363;
684;458;366;
685;456;369;
686;454;372;
687;451;375;
688;448;378;
689;445;381;
690;442;384;
691;439;387;
692;436;391;
693;433;395;
694;430;399;
695;427;403;
696;423;406;
697;419;409;
698;415;412;
699;411;415;
700;407;417;
701;403;419;
702;399;421;
703;396;422;
704;393;424;
705;389;426;
706;386;428;
707;383;430;
708;381;432;
709;379;434;
710;377;437;
711;375;439;
712;374;441;
713;373;444;
714;372;447;
715;371;450;
716;370;453;
717;369;455;
718;368;457;
719;368;459;
720;368;461;
721;368;462;
722;368;463;
723;369;464;
724;370;464;
725;371;464;
726;372;464;
727;373;464;
728;374;464;
729;375;464;
730;375;463;
731;376;462;
732;376;461;
733;376;460;
734;376;459;
735;375;458;
736;374;457;
737;373;456;
738;372;455;
739;371;454;
740;369;453;
741;367;452;
742;365;451;
743;364;450;
744;363;449;
745;362;448;
746;361;447;
747;360;446;
748;359;445;
749;358;444;
750;358;443;
751;358;442;
752;358;441;
753;359;440;
754;361;439;
755;363;437;
756;364;436;
757;365;435;
758;367;434;
759;369;433;
760;371;432;
761;373;431;
762;375;429;
763;377;427;
764;379;425;
765;381;423;
766;383;422;
767;385;420;
768;386;419;
769;387;418;
770;388;417;
771;389;416;
772;389;415;
773;389;415;
774;389;414;
775;389;414;
776;389;414;
777;389;414;
778;389;414;
779;389;414;
780;389;414;
781;389;414;
782;389;413;
783;389;413;
784;389;413;
785;389;413;
786;389;413;
787;389;413;
788;388;413;
789;388;413;
790;388;413;
791;388;413;
792;388;413;
793;388;413;
794;388;413;
795;388;413;
796;388;413;
797;388;413;
798;388;413;
799;388;412;
800;388;411;
801;388;411;
802;388;411;
803;388;410;
804;388;410;
805;388;410;
806;388;410;
807;388;410;
808;388;410;
809;389;410;
810;389;409;
811;389;409;
812;389;409;
813;389;408;
814;389;407;
815;389;407;
816;389;407;
817;389;407;
818;389;407;
819;389;406;
820;389;405;
821;389;404;
822;389;403;
823;388;402;
824;388;402;
825;387;402;
826;386;402;
827;385;402;
828;384;402;
829;383;402;
830;382;402;
831;381;402;
832;380;402;
833;378;402;
834;376;402;
835;374;403;
836;372;403;
837;371;403;
838;369;403;
839;367;404;
840;365;404;
841;363;405;
842;361;406;
843;360;406;
844;359;406;
845;358;407;
846;357;408;
847;356;409;
848;355;410;
849;354;411;
850;353;412;
851;352;413;
852;351;413;
853;351;413;
854;351;413;
855;351;413;
856;351;413;
857;351;413;
858;351;413;
859;351;413;
860;352;413;
861;353;413;
862;354;413;
863;355;413;
864;355;412;
865;356;411;
866;357;410;
867;358;409;
868;360;409;
869;361;408;
870;363;407;
871;365;406;
872;366;405;
873;367;405;
874;368;405;
875;369;404;
876;371;404;
877;372;404;
878;373;404;
879;374;404;
880;375;403;
881;376;403;
882;378;403;
883;379;403;
884;381;403;
885;383;403;
886;385;403;
887;387;402;
888;388;402;
889;389;402;
890;390;402;
891;390;402;
892;390;402;
893;390;402;
894;390;402;
895;390;402;
896;386;404;
897;387;404;
898;388;405;Ant
899;389;405;Ant
900;390;405;Ant
901;391;406;Ant
902;392;407;Ant
903;393;408;Ant
904;393;408;Ant
905;394;408;Ant
906;394;409;Ant
907;395;410;Ant
908;395;411;Ant
909;396;412;Ant
910;397;412;Ant
911;397;412;Ant
912;398;412;Ant
913;399;413;Ant
914;400;413;Ant
915;401;413;Ant
916;401;414;Ant
917;401;414;Ant
918;401;414;Ant
919;401;414;Ant
920;402;414;Ant
921;403;414;Ant
922;404;414;Ant
923;405;414;Ant
924;406;414;Ant
925;407;414;Ant
926;408;414;Ant
927;408;414;Ant
928;408;414;Ant
929;409;414;Ant
930;409;413;Ant
931;409;413;Ant
932;409;413;Ant
933;410;413;Ant
934;411;412;Ant
935;411;411;Ant
936;411;410;Ant
937;411;409;Ant
938;411;408;Ant
939;410;407;Ant
940;409;406;Ant
941;408;405;Ant
942;408;405;Ant
943;408;404;Ant
944;408;404;Ant
945;408;404;Ant
946;407;403;Ant
947;407;403;Ant
948;407;403;Ant
949;407;402;Ant
950;408;401;Ant
951;409;400;Ant
952;410;400;Ant
953;411;399;Ant
954;412;398;Ant
955;413;397;Ant
956;414;396;Ant
957;415;395;Ant
958;416;394;Ant
959;417;393;Ant
960;418;392;Ant
961;419;391;Ant
962;420;390;Ant
963;421;389;Ant
964;422;389;Ant
965;423;389;Ant
966;424;389;Ant
967;425;388;Ant
968;426;387;Ant
969;427;386;Ant
970;427;385;Ant
971;427;384;Ant
972;428;383;Ant
973;428;382;Ant
974;429;381;Ant
975;429;380;Ant
976;429;380;Ant
977;429;380;Ant
978;429;380;Ant
979;429;380;Ant
980;429;380;Ant
981;429;380;Ant
982;429;379;Ant
983;429;379;Ant
984;429;379;Ant
985;430;379;Ant
986;431;379;Ant
987;432;379;Ant
988;433;379;Ant
989;434;379;Ant
990;435;379;Ant
991;436;379;Ant
992;437;378;Ant
993;437;378;Ant
994;437;378;Ant
995;437;378;Ant
996;437;378;Ant
997;437;378;Ant
998;437;378;Ant
