frame;x;y;class
1;317;169;
2;317;169;
3;317;169;
4;317;169;
5;317;169;
6;317;169;
7;317;169;
8;317;169;
9;317;169;
10;317;169;
11;317;169;
12;317;169;
13;317;169;
14;317;169;
15;317;169;
16;317;169;
17;317;169;
18;317;169;
19;317;169;
20;317;169;
21;317;169;
22;317;169;
23;317;169;
24;317;169;
25;317;169;
26;317;169;
27;317;169;
28;317;169;
29;317;169;
30;317;169;
31;317;169;
32;317;169;
33;317;169;
34;317;169;
35;317;169;
36;317;169;
37;317;169;
38;317;169;
39;317;169;
40;317;169;
41;317;169;
42;317;169;
43;317;169;
44;317;169;
45;317;169;
46;317;169;
47;317;169;
48;317;169;
49;317;169;
50;317;169;
51;317;169;
52;317;169;
53;317;169;
54;317;169;
55;317;169;
56;317;169;
57;317;169;
58;317;169;
59;317;169;
60;317;169;
61;317;169;
62;317;169;
63;317;169;
64;317;169;
65;317;169;
66;317;169;
67;317;169;
68;317;169;
69;317;169;
70;317;169;
71;317;169;
72;317;169;
73;317;169;
74;317;169;
75;317;169;
76;317;169;
77;317;169;
78;317;169;
79;317;169;
80;317;169;
81;317;169;
82;317;169;
83;317;169;
84;317;169;
85;317;169;
86;317;169;
87;317;169;
88;317;169;
89;317;169;
90;317;169;
91;317;169;
92;317;169;
93;317;169;
94;317;169;
95;317;169;
96;317;169;
97;317;169;
98;317;169;
99;317;169;
100;317;169;
101;317;169;
102;317;169;
103;317;169;
104;317;169;
105;317;169;
106;317;169;
107;317;169;
108;317;169;
109;317;169;
110;317;169;
111;317;169;
112;317;169;
113;317;169;
114;317;169;
115;317;169;
116;317;169;
117;317;169;
118;317;169;
119;317;169;
120;317;169;
121;317;169;
122;317;169;
123;317;169;
124;317;169;
125;317;169;
126;317;169;
127;317;169;
128;317;169;
129;317;169;
130;317;169;
131;317;169;
132;317;169;
133;317;169;
134;317;169;
135;317;169;
136;317;169;
137;317;169;
138;317;169;
139;317;169;
140;317;169;
141;317;169;
142;317;169;
143;317;169;
144;317;169;
145;317;169;
146;317;169;
147;317;169;
148;317;169;
149;317;169;
150;317;169;
151;317;169;
152;317;169;
153;317;169;
154;317;169;
155;317;169;
156;317;169;
157;317;169;
158;317;169;
159;317;169;
160;317;169;
161;317;169;
162;317;169;
163;317;169;
164;317;169;
165;317;169;
166;317;169;
167;317;169;
168;317;169;
169;317;169;
170;317;169;
171;317;169;
172;317;169;
173;317;169;
174;317;169;
175;317;169;
176;317;169;
177;317;169;
178;317;169;
179;317;169;
180;317;169;
181;317;169;
182;317;169;
183;317;169;
184;317;169;
185;317;169;
186;317;169;
187;317;169;
188;317;169;
189;317;169;
190;317;169;
191;317;169;
192;317;169;
193;317;169;
194;317;169;
195;317;169;
196;317;169;
197;317;169;
198;317;169;
199;317;169;
200;317;169;
201;317;169;
202;317;169;
203;317;169;
204;317;169;
205;317;169;
206;317;169;
207;317;169;
208;317;169;
209;317;169;
210;317;169;
211;317;169;
212;317;169;
213;317;169;
214;317;169;
215;317;169;
216;317;169;
217;317;169;
218;317;169;
219;317;169;
220;317;169;
221;317;169;
222;317;169;
223;317;169;
224;317;169;
225;317;169;
226;317;169;
227;317;169;
228;317;169;
229;317;169;
230;317;169;
231;317;169;
232;317;169;
233;317;169;
234;317;169;
235;317;169;
236;317;169;
237;317;169;
238;317;169;
239;317;169;
240;317;169;
241;317;169;
242;317;169;
243;317;169;
244;317;169;
245;317;169;
246;317;169;
247;317;169;
248;317;169;
249;317;169;
250;317;169;
251;317;169;
252;317;169;
253;317;169;
254;317;169;
255;317;169;
256;317;169;
257;317;169;
258;317;169;
259;317;169;
260;317;169;
261;317;169;
262;317;169;
263;317;169;
264;317;169;
265;317;169;
266;317;169;
267;317;169;
268;317;169;
269;317;169;
270;317;169;
271;317;169;
272;317;169;
273;317;169;
274;317;169;
275;317;169;
276;317;169;
277;317;169;
278;317;169;
279;317;169;
280;317;169;
281;317;169;
282;317;169;
283;317;169;
284;317;169;
285;317;169;
286;317;169;
287;317;169;
288;317;169;
289;317;169;
290;317;169;
291;317;169;
292;317;169;
293;317;169;
294;317;169;
295;317;169;
296;317;169;
297;317;169;
298;317;169;
299;317;169;
300;317;169;
301;317;169;
302;317;169;
303;317;169;
304;317;169;
305;317;169;
306;317;169;
307;317;169;
308;317;169;
309;317;169;
310;317;169;
311;317;169;
312;317;169;
313;317;169;
314;317;169;
315;317;169;
316;317;169;
317;317;169;
318;317;169;
319;317;169;
320;317;169;
321;317;169;
322;317;169;
323;317;169;
324;317;169;
325;317;169;
326;317;169;
327;317;169;
328;317;169;
329;317;169;
330;317;169;
331;317;169;
332;317;169;
333;317;169;
334;317;169;
335;317;169;
336;317;169;
337;317;169;
338;317;169;
339;317;169;
340;317;169;
341;317;169;
342;317;169;
343;317;169;
344;317;169;
345;317;169;
346;317;169;
347;317;169;
348;317;169;
349;317;169;
350;317;169;
351;317;169;
352;317;169;
353;317;169;
354;317;169;
355;317;169;
356;317;169;
357;317;169;
358;317;169;
359;317;169;
360;317;169;
361;317;169;
362;317;169;
363;317;169;
364;317;169;
365;317;169;
366;317;169;
367;317;169;
368;317;169;
369;317;169;
370;317;169;
371;317;169;
372;317;169;
373;317;169;
374;317;169;
375;317;169;
376;317;169;
377;317;169;
378;317;169;
379;317;169;
380;317;169;
381;317;169;
382;317;169;
383;317;169;
384;317;169;
385;317;169;
386;317;169;
387;317;169;
388;317;169;
389;317;169;
390;317;169;
391;317;169;
392;317;169;
393;317;169;
394;317;169;
395;317;169;
396;317;169;
397;317;169;
398;317;169;
399;317;169;
400;317;169;
401;317;169;
402;317;169;
403;317;169;
