frame;x;y;class
7;57;483;
8;57;483;
9;58;483;
10;59;483;
11;60;483;
12;60;483;
13;60;483;
14;60;483;
15;60;483;
16;60;483;
17;60;483;
18;60;484;
19;60;484;
20;60;484;
21;60;484;
22;60;484;
23;60;484;
24;60;484;
25;60;484;
26;60;484;
27;60;484;
28;60;484;
29;60;483;
30;60;482;
31;60;481;
32;60;480;
33;60;479;
34;60;478;
35;60;477;
36;60;476;
37;60;476;
38;60;475;
39;60;474;
40;60;473;
41;60;472;
42;60;471;
43;60;470;
44;60;469;
45;60;468;
46;60;467;
47;60;466;
48;60;466;
49;60;466;
50;60;465;
51;60;465;
52;60;464;
53;60;463;
54;60;462;
55;60;462;
56;60;462;
57;60;461;
58;60;460;
59;60;459;
60;60;459;
61;60;459;
62;60;459;
63;60;458;
64;60;458;
65;60;457;
66;60;457;
67;60;457;
68;60;456;
69;60;455;
70;60;454;
71;60;453;
72;60;452;
73;60;451;
74;59;450;
75;58;449;
76;57;448;
77;56;447;
78;55;446;
79;55;445;
80;55;444;
81;54;443;
82;53;442;
83;52;441;
84;52;440;
85;52;439;
86;52;438;
87;52;437;
88;51;436;
89;51;435;
90;51;434;
91;51;433;
92;51;433;
93;51;433;
94;50;432;
95;49;431;
96;48;430;
97;47;429;
98;47;428;
99;47;427;
100;47;426;
101;47;425;
102;47;424;
103;47;406;
104;47;403;
105;47;400;
106;47;397;
107;47;394;
108;47;391;
109;47;388;
110;47;385;
111;47;382;
112;47;379;
113;47;376;
114;47;373;
115;47;370;
116;47;367;
117;47;364;
118;47;361;
119;47;358;
120;47;352;
121;47;347;
122;47;344;
123;47;341;
124;47;338;
125;48;336;
126;48;335;
127;48;334;
128;49;333;
129;49;333;
130;49;331;
131;49;331;
132;49;332;
133;49;330;
134;49;328;
135;49;326;
136;49;324;
137;49;322;
138;49;320;
139;49;318;
140;49;316;
141;49;314;
142;49;312;
143;49;310;
144;49;308;
145;49;306;
146;49;304;
147;49;302;
148;49;300;
149;49;298;
150;49;296;
151;49;294;
152;49;292;
153;49;290;
154;49;288;
155;49;286;
156;49;284;
157;49;282;
218;57;483;
219;57;483;
220;57;483;
221;57;483;
222;57;483;
223;57;483;
224;57;483;
225;57;483;
