frame;x;y;class
519;715;83;
520;714;83;
521;713;83;
522;711;83;
523;710;83;
524;709;83;
525;708;83;
526;706;83;
527;705;83;
528;704;83;
529;703;83;
530;701;83;
531;699;83;
532;698;83;
533;696;83;
534;695;83;
535;694;83;
536;693;83;
537;692;84;
538;691;85;
539;690;85;
540;689;85;
541;688;85;
542;686;85;
543;684;85;
544;682;85;
545;680;85;
546;678;85;
547;676;85;
548;673;85;
549;670;84;
550;667;84;
551;664;84;
552;662;84;
553;660;83;
554;658;82;
555;657;81;
556;656;80;
557;655;80;
558;654;80;
559;653;80;
560;653;80;
561;653;80;
562;653;80;
563;653;79;
564;653;79;
565;653;79;
566;653;79;
567;653;79;
568;653;80;
569;653;81;
570;653;82;
571;653;83;
572;653;84;
573;653;85;
574;652;86;
575;652;87;
576;651;88;
577;651;88;
578;651;88;
579;651;88;
580;651;88;
581;650;89;
582;649;89;
583;648;89;
584;647;90;
585;646;91;
586;645;92;
587;644;93;
588;643;94;
589;642;95;
590;641;96;
591;640;97;
592;639;98;
593;638;98;
594;637;98;
595;636;98;
596;635;98;
597;635;98;
598;635;98;
599;635;98;
600;635;98;
601;635;98;
602;636;97;
603;637;97;
604;638;96;
605;640;95;
606;642;95;
607;644;95;
608;645;95;
609;647;95;
610;648;95;
611;650;95;
612;652;95;
613;654;96;
614;656;97;
615;659;98;
616;662;99;
617;665;100;
618;667;101;
619;669;102;
620;671;103;
621;672;104;
622;673;105;
623;674;106;
624;676;107;
625;678;108;
626;680;109;
627;682;110;
628;684;111;
629;686;112;
630;688;113;
631;690;114;
632;692;116;
633;694;118;
634;696;120;
635;697;121;
636;698;123;
637;699;125;
638;700;126;
639;701;128;
640;702;130;
641;703;132;
642;704;134;
643;704;136;
644;704;138;
645;704;140;
646;704;142;
647;704;144;
648;704;146;
649;704;148;
650;703;150;
651;702;152;
652;702;153;
653;701;154;
654;701;155;
655;701;156;
656;701;157;
657;701;159;
658;701;160;
659;701;161;
660;702;162;
661;703;163;
662;704;165;
663;705;167;
664;706;169;
665;707;171;
666;708;173;
667;709;175;
668;710;177;
669;711;178;
670;712;180;
671;713;182;
672;713;185;
673;713;188;
674;713;191;
675;713;194;
676;713;197;
677;713;200;
678;712;203;
679;712;206;
680;711;209;
681;710;212;
682;708;215;
683;706;218;
684;704;221;
685;701;224;
686;698;227;
687;695;229;
688;692;231;
689;689;233;
690;686;234;
691;683;235;
692;680;236;
693;677;237;
694;674;237;
695;671;237;
696;667;237;
697;663;236;
698;660;236;
699;656;235;
700;652;234;
701;649;233;
702;645;232;
703;641;231;
704;638;230;
705;635;229;
706;633;229;
707;631;228;
708;629;227;
709;627;227;
710;626;226;
711;625;225;
712;624;225;
713;623;225;
714;623;224;
715;623;224;
716;623;224;
717;623;223;
718;623;222;
719;623;221;
720;623;220;
721;623;219;
722;622;218;
723;620;217;
724;618;217;
725;616;216;
726;614;215;
727;612;214;
728;609;214;
729;606;214;
730;602;213;
731;598;213;
732;594;213;
733;590;213;
734;587;213;
735;584;213;
736;581;213;
737;578;213;
738;575;213;
739;573;213;
740;571;213;
741;569;213;
742;567;212;
743;565;211;
744;563;210;
745;561;210;
746;560;209;
747;559;208;
748;558;207;
749;557;206;
750;556;205;
751;555;205;
752;555;205;
753;555;205;
754;555;205;
755;555;205;
756;555;205;
757;556;205;
758;557;205;
759;558;206;
760;559;207;
761;560;208;
762;561;209;
763;562;210;
764;562;211;
765;562;213;
766;561;214;
767;560;216;
768;559;218;
769;558;220;
770;557;222;
771;556;224;
772;555;226;
773;554;227;
774;553;229;
775;552;231;
776;551;233;
777;549;235;
778;547;237;
779;544;239;
780;540;241;
781;536;243;
782;533;245;
783;530;246;
784;527;247;
785;524;248;
786;521;248;
787;517;248;
788;514;248;
789;511;248;
790;508;248;
791;506;248;
792;504;248;
793;502;248;
794;500;248;
795;498;247;
796;496;246;
797;495;245;
798;493;244;
799;492;244;
800;491;243;
801;490;242;
802;490;242;
803;490;242;
804;490;242;
805;490;242;
806;490;242;
807;491;242;
808;492;242;
809;492;242;
810;493;242;
811;493;242;
812;493;242;
813;494;242;
814;495;242;
815;495;242;
816;495;242;
817;495;242;
818;494;242;
819;493;243;
820;492;244;
821;491;245;
822;490;247;
823;489;249;
824;487;250;
825;486;251;
826;484;253;
827;482;255;
828;480;257;
829;478;259;
830;476;261;
831;474;262;
832;473;264;
833;472;265;
834;471;266;
835;470;267;
836;469;268;
837;468;268;
838;467;268;
839;466;268;
840;465;268;
841;464;268;
842;463;267;
843;462;266;
844;461;265;
845;460;265;
846;460;265;
847;459;265;
848;458;265;
849;456;265;
850;454;266;
851;451;267;
852;449;268;
853;446;269;
854;443;270;
855;439;271;
856;435;272;
857;432;274;
858;428;276;
859;424;277;
860;421;278;
861;418;279;
862;415;280;
863;413;281;
864;411;281;
865;409;281;
866;407;281;
867;404;281;
868;402;281;
869;400;281;
870;399;281;
871;398;281;
872;397;281;
873;396;281;
874;395;280;
875;395;279;
876;395;278;
877;395;277;
878;395;275;
879;394;273;
880;394;271;
881;394;270;
882;394;269;
883;394;268;
884;394;267;
885;394;266;
886;394;266;
887;394;266;
888;395;267;
889;396;268;
890;397;269;
891;398;270;
892;399;271;
893;399;272;
894;399;273;
895;399;273;
896;398;275;
897;398;275;
898;398;275;Ant
899;399;276;Ant
900;400;277;Ant
901;400;278;Ant
902;400;279;Ant
903;400;280;Ant
904;400;281;Ant
905;400;283;Ant
906;400;284;Ant
907;400;285;Ant
908;401;286;Ant
909;402;287;Ant
910;403;287;Ant
911;404;287;Ant
912;405;287;Ant
913;406;287;Ant
914;407;287;Ant
915;408;287;Ant
916;409;287;Ant
917;410;287;Ant
918;411;286;Ant
919;412;286;Ant
920;413;285;Ant
921;414;284;Ant
922;415;284;Ant
923;416;283;Ant
924;417;283;Ant
925;418;283;Ant
926;419;283;Ant
927;420;283;Ant
928;421;282;Ant
929;422;281;Ant
930;423;280;Ant
931;424;279;Ant
932;425;278;Ant
933;426;277;Ant
934;427;277;Ant
935;428;277;Ant
936;429;276;Ant
937;430;275;Ant
938;431;275;Ant
939;433;275;Ant
940;435;275;Ant
941;436;275;Ant
942;437;275;Ant
943;438;276;Ant
944;440;276;Ant
945;442;276;Ant
946;443;276;Ant
947;444;277;Ant
948;445;278;Ant
949;446;279;Ant
950;447;280;Ant
951;448;281;Ant
952;449;282;Ant
953;450;283;Ant
954;451;284;Ant
955;452;286;Ant
956;453;288;Ant
957;454;290;Ant
958;455;292;Ant
959;455;294;Ant
960;455;295;Ant
961;455;296;Ant
962;455;297;Ant
963;455;298;Ant
964;454;299;Ant
965;454;299;Ant
966;454;300;Ant
967;453;300;Ant
968;452;301;Ant
969;451;302;Ant
970;449;303;Ant
971;447;304;Ant
972;446;306;Ant
973;445;308;Ant
974;444;310;Ant
975;443;312;Ant
976;442;314;Ant
977;441;316;Ant
978;440;318;Ant
979;439;320;Ant
980;439;321;Ant
981;438;322;Ant
982;437;324;Ant
983;435;325;Ant
984;434;326;Ant
985;433;328;Ant
986;432;330;Ant
987;431;332;Ant
988;431;335;Ant
989;430;338;Ant
990;429;340;Ant
991;428;342;Ant
992;427;344;Ant
993;427;345;Ant
994;427;346;Ant
995;427;347;Ant
996;427;348;Ant
997;427;349;Ant
998;427;349;Ant
