frame;x;y;class
322;820;123;
323;820;123;
324;820;123;
325;820;123;
326;819;123;
327;818;122;
328;817;121;
329;816;120;
330;815;119;
331;814;118;
332;813;116;
333;812;114;
334;811;113;
335;810;112;
336;809;111;
337;808;110;
338;807;109;
339;806;108;
340;806;107;
341;805;106;
342;804;105;
343;803;105;
344;803;105;
345;802;105;
346;801;105;
347;800;105;
348;800;105;
349;800;105;
350;800;105;
351;800;105;
352;800;105;
353;800;105;
354;800;105;
355;800;105;
356;800;105;
357;800;105;
358;800;105;
359;800;105;
360;800;105;
361;800;105;
362;799;106;
363;799;107;
364;799;107;
365;799;108;
366;799;109;
367;798;109;
368;798;109;
369;797;110;
370;796;110;
371;795;110;
372;794;110;
373;793;110;
374;793;111;
375;793;111;
376;792;111;
377;792;111;
378;792;111;
379;791;111;
380;791;111;
381;791;112;
382;790;112;
383;790;113;
384;789;113;
385;788;113;
386;787;114;
387;786;114;
388;785;115;
389;785;116;
390;784;117;
391;783;118;
392;782;119;
393;781;120;
394;779;121;
395;777;122;
396;775;123;
397;772;125;
398;769;126;
399;767;127;
400;765;129;
401;763;130;
402;761;131;
403;759;132;
404;757;133;
405;755;134;
406;753;135;
407;751;136;
408;749;137;
409;747;138;
410;745;139;
411;743;140;
412;741;141;
413;739;142;
414;737;142;
415;734;142;
416;732;142;
417;730;143;
418;728;144;
419;726;144;
420;724;145;
421;721;145;
422;718;145;
423;715;146;
424;712;146;
425;709;146;
426;707;146;
427;705;145;
428;703;144;
429;702;143;
430;701;142;
431;700;141;
432;699;141;
433;699;141;
434;699;141;
435;699;141;
436;699;141;
437;699;141;
438;700;141;
439;701;141;
440;701;141;
441;701;141;
442;701;141;
443;701;141;
444;701;141;
445;701;141;
446;701;141;
447;701;140;
448;701;139;
449;700;138;
450;699;138;
451;698;138;
452;698;137;
453;698;136;
454;698;135;
455;697;135;
456;697;135;
457;696;134;
458;696;133;
459;696;133;
460;695;132;
461;694;131;
462;694;131;
463;694;130;
464;694;130;
465;693;129;
466;692;129;
467;691;129;
468;691;128;
469;691;128;
470;690;128;
471;689;128;
472;688;128;
473;687;128;
474;686;128;
475;685;127;
476;684;126;
477;683;125;
478;682;124;
479;681;123;
480;679;121;
481;678;120;
482;677;119;
483;676;117;
484;674;115;
485;673;113;
486;672;111;
487;671;110;
488;670;109;
489;669;108;
490;668;107;
491;667;106;
492;667;105;
493;667;105;
494;666;105;
495;666;105;
496;666;105;
497;665;105;
498;664;106;
499;664;107;
500;664;107;
501;664;108;
502;664;109;
503;664;110;
504;664;110;
505;664;110;
506;664;110;
507;664;110;
508;663;110;
509;663;110;
510;662;111;
511;662;112;
512;661;113;
513;660;114;
514;659;114;
515;658;114;
516;656;115;
517;655;115;
518;654;115;
519;653;116;
520;651;117;
521;649;117;
522;647;117;
523;645;118;
524;643;118;
525;641;118;
526;639;118;
527;637;118;
528;635;118;
529;632;118;
530;630;118;
531;627;117;
532;624;116;
533;622;116;
534;620;116;
535;618;116;
536;616;116;
537;614;116;
538;612;116;
539;611;116;
540;610;116;
541;609;116;
542;608;116;
543;608;116;
544;608;116;
545;607;116;
546;607;116;
547;607;116;
548;607;116;
549;607;116;
550;606;116;
551;606;116;
552;606;117;
553;606;117;
554;606;117;
555;606;117;
556;606;117;
557;606;117;
558;606;117;
559;606;117;
560;606;117;
561;605;117;
562;605;117;
563;604;117;
564;603;117;
565;602;118;
566;601;118;
567;601;119;
568;600;120;
569;599;121;
570;598;122;
571;598;122;
572;598;122;
573;597;122;
574;596;122;
575;595;123;
576;594;123;
577;593;124;
578;592;124;
579;591;124;
580;589;124;
581;588;124;
582;587;124;
583;586;124;
584;585;124;
585;584;125;
586;583;125;
587;583;125;
588;583;125;
589;582;125;
590;581;125;
591;580;125;
592;579;125;
593;578;125;
594;577;125;
595;576;125;
596;575;125;
597;574;124;
598;573;124;
599;572;123;
600;571;122;
601;570;121;
602;570;120;
603;569;120;
604;569;120;
605;568;120;
606;568;120;
607;568;120;
608;567;120;
609;567;120;
610;566;120;
611;565;120;
612;565;120;
613;565;120;
614;565;120;
615;565;120;
616;565;121;
617;565;122;
618;565;123;
619;565;124;
620;565;125;
621;566;126;
622;566;127;
623;567;128;
624;568;129;
625;568;129;
626;569;130;
627;570;131;
628;570;132;
629;571;133;
630;571;134;
631;571;135;
632;571;136;
633;571;137;
634;571;138;
635;571;139;
636;571;140;
637;571;141;
638;571;142;
639;571;142;
640;571;143;
641;571;144;
642;571;145;
643;571;146;
644;571;147;
645;571;148;
646;571;149;
647;571;149;
648;571;149;
649;571;150;
650;570;151;
651;569;152;
652;569;152;
653;568;153;
654;567;154;
655;565;156;
656;564;157;
657;563;158;
658;562;159;
659;561;160;
660;560;161;
661;559;162;
662;558;164;
663;556;166;
664;555;168;
665;553;169;
666;552;170;
667;551;171;
668;550;172;
669;549;173;
670;548;174;
671;548;175;
672;547;176;
673;546;177;
674;545;178;
675;542;180;
676;539;181;
677;536;182;
678;534;183;
679;532;184;
680;530;185;
681;528;186;
682;526;187;
683;524;188;
684;521;189;
685;518;190;
686;515;192;
687;513;194;
688;511;195;
689;509;196;
690;507;198;
691;504;200;
692;501;201;
693;498;203;
694;495;205;
695;492;206;
696;489;207;
697;486;208;
698;483;209;
699;481;210;
700;479;210;
701;477;210;
702;475;210;
703;473;210;
704;472;210;
705;470;210;
706;469;210;
707;468;210;
708;467;210;
709;466;210;
710;466;209;
711;466;209;
712;466;208;
713;466;208;
714;466;208;
715;466;208;
716;466;207;
717;467;206;
718;467;206;
719;467;206;
720;467;205;
721;467;205;
722;468;205;
723;468;205;
724;469;205;
725;469;205;
726;469;205;
727;469;205;
728;469;205;
729;469;205;
730;470;205;
731;470;206;
732;470;206;
733;470;206;
734;470;206;
735;470;207;
736;470;207;
737;470;207;
738;470;207;
739;470;207;
740;470;208;
741;470;208;
742;470;208;
743;470;208;
744;470;209;
745;470;209;
746;470;210;
747;470;211;
748;469;212;
749;468;213;
750;467;214;
751;466;215;
752;465;216;
753;464;217;
754;463;218;
755;462;219;
756;462;220;
757;462;221;
758;462;221;
759;462;221;
760;462;221;
761;462;221;
762;462;221;
763;462;221;
764;462;221;
765;462;221;
766;462;221;
767;462;221;
768;462;221;
769;462;221;
770;462;221;
771;462;221;
772;462;221;
773;463;221;
774;463;221;
775;463;221;
776;463;221;
777;463;220;
778;463;219;
779;463;219;
780;463;219;
781;464;219;
782;464;219;
783;464;219;
784;464;219;
785;464;219;
786;464;219;
787;465;219;
788;465;219;
789;466;218;
790;466;218;
791;466;218;
792;466;218;
793;466;218;
794;466;218;
795;466;218;
796;466;218;
797;466;218;
798;466;218;
799;466;218;
800;466;218;
801;466;218;
802;466;218;
803;466;217;
804;466;216;
805;466;216;
806;466;216;
807;466;216;
808;466;216;
809;466;215;
810;466;215;
811;466;215;
812;466;215;
813;466;215;
814;466;215;
815;466;215;
816;466;215;
817;466;215;
818;466;215;
819;466;215;
820;465;215;
821;465;215;
822;465;215;
823;465;214;
824;465;214;
825;465;214;
826;465;214;
827;465;214;
828;465;213;
829;465;212;
830;465;211;
831;465;210;
832;465;209;
833;465;208;
834;465;208;
835;465;208;
836;465;207;
837;466;207;
838;466;207;
839;466;207;
840;467;206;
841;467;205;
842;467;204;
843;467;203;
844;467;202;
845;468;201;
846;469;200;
847;470;199;
848;471;198;
849;471;197;
850;471;196;
851;471;195;
852;471;194;
853;471;193;
854;471;192;
855;471;191;
856;471;190;
857;471;189;
858;471;188;
859;471;187;
860;471;185;
861;471;183;
862;471;182;
863;471;181;
864;471;180;
865;471;179;
866;472;178;
867;472;177;
868;472;176;
869;472;175;
870;472;174;
871;472;173;
872;472;172;
873;472;171;
874;472;170;
875;472;169;
876;472;168;
877;472;167;
878;472;167;
879;473;166;
880;474;165;
881;475;164;
882;475;163;
883;475;162;
884;475;161;
885;475;159;
886;474;157;
887;474;155;
888;473;153;
889;473;151;
890;473;149;
891;473;147;
892;473;146;
893;473;145;
894;473;144;
895;473;143;
896;473;146;
897;473;146;
898;473;146;Ant
899;473;146;Ant
900;473;146;Ant
901;473;146;Ant
902;473;147;Ant
903;474;147;Ant
904;474;147;Ant
905;475;147;Ant
906;475;147;Ant
907;475;147;Ant
908;476;147;Ant
909;476;147;Ant
910;476;147;Ant
911;477;147;Ant
912;477;147;Ant
913;477;147;Ant
914;477;147;Ant
915;477;147;Ant
916;477;147;Ant
917;477;147;Ant
918;477;148;Ant
919;477;148;Ant
920;477;148;Ant
921;478;148;Ant
922;478;148;Ant
923;478;148;Ant
924;478;148;Ant
925;478;148;Ant
926;478;148;Ant
927;478;148;Ant
928;478;147;Ant
929;479;147;Ant
930;480;146;Ant
931;481;145;Ant
932;482;144;Ant
933;482;143;Ant
934;482;142;Ant
935;482;140;Ant
936;482;138;Ant
937;483;136;Ant
938;484;135;Ant
939;485;134;Ant
940;485;132;Ant
941;485;130;Ant
942;486;128;Ant
943;486;127;Ant
944;486;125;Ant
945;486;124;Ant
946;486;123;Ant
947;486;122;Ant
948;486;121;Ant
949;486;120;Ant
950;486;119;Ant
951;486;118;Ant
952;485;117;Ant
953;485;116;Ant
954;485;116;Ant
955;484;116;Ant
956;483;115;Ant
957;483;115;Ant
958;483;115;Ant
959;483;115;Ant
960;483;115;Ant
961;483;115;Ant
962;482;115;Ant
963;482;115;Ant
964;482;115;Ant
965;482;114;Ant
966;482;114;Ant
967;482;113;Ant
968;481;112;Ant
969;480;111;Ant
970;480;111;Ant
971;480;110;Ant
972;480;110;Ant
973;480;109;Ant
974;480;109;Ant
975;480;109;Ant
976;480;109;Ant
977;480;109;Ant
978;480;109;Ant
979;479;108;Ant
980;478;108;Ant
981;477;107;Ant
982;476;107;Ant
983;475;106;Ant
984;474;105;Ant
985;473;104;Ant
986;472;103;Ant
987;471;102;Ant
988;470;101;Ant
989;468;100;Ant
990;466;99;Ant
991;464;98;Ant
992;462;97;Ant
993;460;96;Ant
994;458;95;Ant
995;456;94;Ant
996;454;93;Ant
997;452;93;Ant
998;451;93;Ant
