frame;x;y;class
1;1097;489;
2;1098;489;
3;1098;489;
4;1097;489;
5;1096;490;
6;1093;491;
7;1090;492;
8;1088;493;
9;1086;494;
10;1084;495;
11;1082;495;
12;1081;495;
13;1080;495;
14;1079;495;
15;1078;495;
16;1077;495;
17;1076;495;
18;1075;495;
19;1075;495;
20;1074;495;
21;1074;495;
22;1074;495;
23;1074;495;
24;1074;495;
25;1074;495;
26;1074;495;
27;1074;495;
28;1074;495;
29;1075;495;
30;1075;495;
31;1075;495;
32;1076;495;
33;1076;495;
34;1076;495;
35;1076;495;
36;1077;495;
37;1078;495;
38;1078;495;
39;1078;495;
40;1078;495;
41;1078;495;
42;1078;495;
43;1078;494;
44;1078;493;
45;1078;492;
46;1078;492;
47;1078;492;
48;1078;492;
49;1078;492;
50;1078;492;
51;1078;492;
52;1077;492;
53;1076;492;
54;1075;492;
55;1074;492;
56;1073;492;
57;1073;492;
58;1072;492;
59;1071;493;
60;1071;494;
61;1070;494;
62;1069;494;
63;1068;494;
64;1068;494;
65;1068;494;
66;1068;494;
67;1067;494;
68;1066;494;
69;1065;494;
70;1064;495;
71;1063;495;
72;1062;495;
73;1061;495;
74;1061;495;
75;1061;495;
76;1060;495;
77;1060;495;
78;1060;495;
79;1060;495;
80;1060;495;
81;1060;495;
82;1059;495;
83;1059;495;
84;1059;495;
85;1059;496;
86;1058;497;
87;1057;497;
88;1055;497;
89;1054;497;
90;1052;497;
91;1050;497;
92;1048;497;
93;1046;497;
94;1045;497;
95;1044;497;
96;1043;497;
97;1042;497;
98;1041;497;
99;1040;497;
100;1039;497;
101;1039;497;
102;1038;497;
103;1037;497;
104;1036;498;
105;1035;498;
106;1034;498;
107;1034;498;
108;1034;498;
109;1034;497;
110;1034;496;
111;1033;495;
112;1032;494;
113;1031;493;
114;1030;492;
115;1029;491;
116;1028;490;
117;1026;489;
118;1025;487;
119;1024;486;
120;1023;485;
121;1022;484;
122;1021;483;
123;1020;482;
124;1020;482;
125;1020;482;
126;1020;482;
127;1019;482;
128;1017;482;
129;1015;482;
130;1013;482;
131;1011;482;
132;1009;482;
133;1007;482;
134;1006;482;
135;1004;483;
136;1002;484;
137;1000;485;
138;998;486;
139;997;486;
140;996;487;
141;995;487;
142;995;487;
143;995;487;
144;995;487;
145;995;488;
146;994;489;
147;994;490;
148;993;490;
149;993;491;
150;993;491;
151;993;491;
152;992;492;
153;992;492;
154;991;493;
155;991;494;
156;991;494;
157;991;495;
158;991;495;
159;991;496;
160;991;496;
161;991;496;
162;991;496;
163;991;497;
164;991;498;
165;991;498;
166;991;499;
167;991;500;
168;991;501;
169;991;502;
170;991;502;
171;991;503;
172;991;503;
173;991;504;
174;991;505;
175;991;506;
176;990;507;
177;990;507;
178;990;508;
179;990;508;
180;990;508;
181;990;509;
182;990;510;
183;990;512;
184;990;514;
185;990;517;
186;989;520;
187;988;523;
188;987;526;
189;986;529;
190;985;532;
191;984;534;
192;984;536;
193;984;538;
194;983;540;
195;981;542;
196;979;543;
197;977;545;
198;974;547;
199;972;548;
200;970;549;
201;969;550;
202;968;551;
203;966;552;
204;963;553;
205;960;553;
206;957;553;
207;955;553;
208;953;553;
209;952;554;
210;951;554;
211;949;554;
212;946;554;
213;944;554;
214;942;554;
215;939;554;
216;937;554;
217;935;555;
218;933;556;
219;930;557;
220;926;558;
221;923;559;
222;920;560;
223;918;561;
224;916;562;
225;914;564;
226;912;566;
227;910;568;
228;907;570;
229;904;572;
230;902;573;
231;900;574;
232;899;576;
233;897;578;
234;895;580;
235;894;582;
236;893;584;
237;892;586;
238;892;588;
239;892;590;
240;892;592;
241;892;594;
242;892;595;
243;892;596;
244;892;596;
245;893;596;
246;894;596;
247;895;596;
248;895;596;
249;896;596;
250;897;596;
251;897;596;
252;898;596;
253;899;596;
254;899;596;
255;899;596;
256;900;595;
257;900;595;
258;900;595;
259;900;594;
260;901;593;
261;901;593;
262;901;593;
263;901;592;
264;901;592;
265;901;592;
266;901;592;
267;901;592;
268;901;592;
269;901;592;
270;901;592;
271;901;592;
272;901;591;
273;901;590;
274;901;589;
275;901;588;
276;901;587;
277;900;586;
278;899;585;
279;899;583;
280;899;582;
281;899;581;
282;898;580;
283;898;579;
284;898;578;
285;897;577;
286;897;576;
287;896;575;
288;895;574;
289;895;573;
290;895;573;
291;895;573;
292;895;572;
293;895;572;
294;895;571;
295;895;570;
296;895;569;
297;895;569;
298;894;568;
299;893;568;
300;892;567;
301;891;567;
302;890;566;
303;890;566;
304;890;565;
305;889;564;
306;888;563;
307;888;562;
308;888;561;
309;888;560;
310;888;559;
311;888;558;
312;888;557;
313;888;556;
314;887;555;
315;886;555;
316;885;554;
317;884;553;
318;883;552;
319;882;551;
320;882;550;
321;882;550;
322;882;550;
323;881;549;
324;881;549;
325;880;549;
326;879;549;
327;878;549;
328;877;548;
329;876;547;
330;875;547;
331;874;547;
332;873;547;
333;872;547;
334;871;547;
335;870;546;
336;869;545;
337;868;544;
338;867;543;
339;866;543;
340;865;543;
341;864;543;
342;863;542;
343;862;541;
344;862;540;
345;861;539;
346;860;538;
347;860;537;
348;860;536;
349;860;536;
350;860;536;
351;860;536;
352;860;536;
353;860;536;
354;859;535;
355;858;534;
356;857;533;
357;856;532;
358;855;531;
359;855;530;
360;855;529;
361;854;528;
362;853;527;
363;851;526;
364;850;525;
365;849;524;
366;847;523;
367;845;522;
368;843;521;
369;841;520;
370;839;518;
371;837;517;
372;835;516;
373;833;515;
374;831;514;
375;829;514;
376;827;513;
377;824;512;
378;821;511;
379;819;510;
380;817;509;
381;815;509;
382;813;509;
383;811;509;
384;809;509;
385;807;509;
386;805;509;
387;802;509;
388;799;509;
389;796;509;
390;792;509;
391;789;509;
392;786;509;
393;783;509;
394;780;509;
395;777;509;
396;774;509;
397;770;508;
398;767;507;
399;763;506;
400;759;505;
401;756;504;
402;753;503;
403;750;502;
404;746;501;
405;743;500;
406;740;499;
407;737;498;
408;733;496;
409;730;494;
410;726;492;
411;723;491;
412;720;489;
413;717;488;
414;714;486;
415;712;484;
416;710;483;
417;708;481;
418;706;479;
419;704;477;
420;702;475;
421;700;473;
422;698;472;
423;697;471;
424;697;470;
425;697;469;
426;697;469;
427;697;469;
428;698;469;
429;699;469;
430;699;469;
431;700;469;
432;701;469;
433;702;470;
434;703;471;
435;704;472;
436;705;472;
437;706;473;
438;706;473;
439;707;473;
440;707;473;
441;708;474;
442;708;475;
443;708;475;
444;709;475;
445;710;475;
446;710;475;
447;711;475;
448;712;476;
449;712;477;
450;713;478;
451;714;479;
452;715;480;
453;716;481;
454;716;482;
455;716;483;
456;716;484;
457;716;485;
458;716;486;
459;716;487;
460;716;488;
461;716;489;
462;716;490;
463;716;491;
464;716;492;
465;716;493;
466;716;494;
467;716;496;
468;716;497;
469;715;498;
470;714;499;
471;714;500;
472;714;501;
473;714;502;
474;714;502;
475;713;502;
476;712;503;
477;710;504;
478;709;505;
479;707;507;
480;706;509;
481;705;510;
482;704;511;
483;703;512;
484;702;512;
485;700;513;
486;698;514;
487;696;516;
488;694;518;
489;692;520;
490;691;522;
491;690;524;
492;688;526;
493;686;528;
494;684;529;
495;682;530;
496;679;532;
497;677;534;
498;675;536;
499;672;538;
500;669;540;
501;666;542;
502;663;544;
503;660;546;
504;657;548;
505;654;550;
506;651;552;
507;648;554;
508;646;556;
509;644;557;
510;642;558;
511;640;559;
512;638;560;
513;636;561;
514;634;562;
515;632;563;
516;631;564;
517;629;565;
518;627;566;
519;625;567;
520;623;568;
521;620;570;
522;618;571;
523;616;572;
524;614;573;
525;613;574;
526;612;575;
527;610;576;
528;608;577;
529;605;578;
530;603;579;
531;601;580;
532;598;581;
533;596;583;
534;594;584;
535;592;585;
536;590;586;
537;588;588;
538;587;590;
539;586;591;
540;585;592;
541;584;593;
542;583;594;
543;582;595;
544;581;596;
545;580;597;
546;579;597;
547;578;597;
548;577;597;
549;576;597;
550;575;597;
551;574;597;
552;574;597;
553;574;597;
554;573;597;
555;572;597;
556;571;596;
557;570;596;
558;569;596;
559;568;595;
560;568;595;
561;568;595;
562;567;595;
563;567;594;
564;567;593;
565;567;593;
566;567;593;
567;567;593;
568;567;593;
569;567;592;
570;567;592;
571;567;592;
572;567;592;
573;567;592;
574;567;592;
575;567;592;
576;567;591;
577;567;591;
578;567;591;
579;567;591;
580;568;591;
581;568;591;
582;568;590;
583;568;590;
584;568;590;
585;569;590;
586;569;590;
587;569;590;
588;570;590;
589;570;590;
590;570;590;
591;570;589;
592;570;589;
593;570;589;
594;570;589;
595;571;589;
596;571;589;
597;571;589;
598;571;588;
599;571;588;
600;572;587;
601;572;587;
602;572;586;
603;572;586;
604;573;586;
605;574;586;
606;574;586;
607;575;585;
608;576;584;
609;577;583;
610;578;582;
611;579;582;
612;579;581;
613;579;580;
614;579;579;
615;580;578;
616;581;578;
617;581;577;
618;581;576;
619;581;575;
620;582;574;
621;582;573;
622;582;572;
623;582;571;
624;582;570;
625;582;570;
626;582;570;
627;582;569;
628;582;569;
629;583;568;
630;584;567;
631;585;566;
632;586;565;
633;587;564;
634;587;563;
635;587;563;
636;587;563;
637;587;563;
638;587;563;
639;587;563;
640;588;563;
641;589;563;
642;590;563;
643;591;563;
644;592;563;
645;593;563;
646;594;562;
647;594;562;
648;595;561;
649;596;560;
650;597;560;
651;598;559;
652;599;558;
653;599;557;
654;600;556;
655;601;555;
656;601;555;
657;602;555;
658;603;554;
659;604;554;
660;605;554;
661;606;553;
662;607;552;
663;608;551;
664;609;551;
665;610;551;
666;612;551;
667;614;551;
668;615;551;
669;616;551;
670;617;551;
671;618;551;
672;619;551;
673;620;551;
674;621;551;
675;623;551;
676;625;551;
677;626;552;
678;628;553;
679;630;554;
680;632;555;
681;633;556;
682;634;557;
