frame;x;y;class
1;1086;308;
2;1086;308;
3;1085;308;
4;1084;308;
5;1084;308;
6;1084;307;
7;1084;307;
8;1084;306;
9;1084;305;
10;1084;305;
11;1084;305;
12;1085;304;
13;1086;305;
14;1086;306;
15;1087;307;
16;1088;309;
17;1089;310;
18;1090;311;
19;1090;312;
20;1090;313;
21;1090;314;
22;1090;315;
23;1090;315;
24;1090;315;
25;1089;315;
26;1088;315;
27;1088;315;
28;1088;315;
29;1088;315;
30;1088;315;
31;1088;315;
32;1088;315;
33;1088;315;
34;1088;315;
35;1088;315;
36;1088;315;
37;1088;315;
38;1088;315;
39;1088;315;
40;1087;315;
41;1086;315;
42;1085;315;
43;1084;315;
44;1083;315;
45;1083;315;
46;1083;315;
47;1083;315;
48;1083;316;
49;1083;316;
50;1083;316;
51;1083;316;
52;1083;316;
53;1083;316;
54;1083;316;
55;1083;316;
56;1083;316;
57;1083;316;
58;1083;316;
59;1084;316;
60;1085;316;
61;1086;315;
62;1087;315;
63;1087;314;
64;1087;314;
65;1088;315;
66;1089;315;
67;1090;315;
68;1091;315;
69;1092;315;
70;1093;315;
71;1094;315;
72;1094;314;
73;1094;314;
74;1094;314;
75;1094;314;
76;1094;313;
77;1094;313;
78;1094;312;
79;1095;311;
80;1095;311;
81;1095;311;
82;1095;311;
83;1095;311;
84;1095;311;
85;1095;311;
86;1095;311;
87;1095;311;
88;1095;311;
89;1095;311;
90;1095;311;
91;1095;311;
92;1095;311;
93;1095;311;
94;1095;311;
95;1095;311;
96;1095;311;
97;1095;311;
98;1095;311;
99;1095;311;
100;1095;311;
101;1095;311;
102;1095;311;
103;1095;311;
104;1095;311;
218;1085;307;
219;1085;307;
220;1085;307;
221;1085;307;
222;1085;307;
223;1085;307;
224;1085;307;
225;1085;307;
226;1085;307;
227;1085;307;
228;1085;307;
229;1085;307;
230;1085;307;
231;1085;307;
232;1085;307;
233;1085;307;
234;1085;307;
235;1085;307;
236;1085;307;
237;1085;307;
238;1085;307;
239;1085;307;
240;1085;307;
241;1085;307;
242;1085;307;
