frame;x;y;class
1;473;373;
2;473;374;
3;473;374;
4;473;374;
5;473;374;
6;473;374;
7;473;374;
8;473;375;
9;473;376;
10;473;377;
11;473;378;
12;473;379;
13;474;380;
14;475;380;
15;476;380;
16;477;380;
17;478;381;
18;478;381;
19;479;382;
20;479;382;
21;479;382;
22;479;382;
23;479;382;
24;479;382;
25;479;382;
26;479;382;
27;479;382;
28;479;383;
29;479;383;
30;480;383;
31;480;383;
32;480;383;
33;480;383;
34;480;383;
35;480;383;
36;480;383;
37;480;383;
38;480;383;
39;480;383;
40;480;383;
41;480;383;
42;480;383;
43;480;383;
44;480;383;
45;479;383;
46;478;383;
47;478;383;
48;478;383;
49;477;383;
50;476;383;
51;475;383;
52;475;383;
53;475;383;
54;475;383;
55;475;383;
56;475;383;
57;475;383;
58;475;383;
59;475;383;
60;475;383;
61;475;383;
62;474;383;
63;474;383;
64;473;383;
65;473;383;
66;473;383;
67;472;383;
68;472;383;
69;472;383;
70;471;383;
71;470;383;
72;469;384;
73;468;384;
74;467;385;
75;467;385;
76;466;386;
77;466;386;
78;466;386;
79;465;387;
80;464;388;
81;464;389;
82;463;390;
83;463;391;
84;462;391;
85;461;391;
86;461;391;
87;461;391;
88;460;391;
89;459;391;
90;458;391;
91;458;391;
92;458;391;
93;457;391;
94;456;391;
95;455;391;
96;455;391;
97;455;391;
98;455;391;
99;455;391;
100;455;391;
101;455;391;
102;455;391;
103;455;391;
104;455;391;
105;455;391;
106;455;391;
107;455;391;
108;456;391;
109;457;391;
110;457;391;
111;457;391;
112;458;391;
113;458;391;
114;458;391;
115;459;391;
116;460;391;
117;461;391;
118;461;391;
119;462;391;
120;463;391;
121;463;391;
122;464;392;
123;465;393;
124;466;394;
125;467;395;
126;468;396;
127;469;397;
128;470;398;
129;471;399;
130;472;400;
131;473;401;
132;474;402;
133;475;403;
134;477;404;
135;479;406;
136;481;408;
137;483;410;
138;486;413;
139;489;415;
140;491;417;
141;493;419;
142;496;422;
143;499;424;
144;502;426;
145;505;428;
146;507;430;
147;509;432;
148;512;434;
149;514;437;
150;517;440;
151;519;443;
152;521;445;
153;523;448;
154;524;451;
155;526;454;
156;528;457;
157;530;460;
158;531;463;
159;532;466;
160;533;469;
161;533;472;
162;533;475;
163;533;477;
164;533;479;
165;533;480;
166;533;481;
167;533;482;
168;532;483;
169;532;484;
170;531;485;
171;531;486;
172;531;487;
173;530;488;
174;529;488;
175;528;488;
176;527;488;
177;526;488;
178;525;489;
179;524;489;
180;523;489;
181;522;489;
182;521;490;
183;519;491;
184;517;491;
185;516;491;
186;515;491;
187;514;491;
188;513;492;
189;512;492;
190;511;492;
191;510;492;
192;508;492;
193;506;492;
194;505;492;
195;503;492;
196;501;492;
197;499;493;
198;496;494;
199;494;495;
200;492;496;
201;490;497;
202;488;497;
203;486;497;
204;484;497;
205;482;497;
206;480;498;
207;478;499;
208;476;500;
209;473;501;
210;471;502;
211;469;503;
212;467;504;
213;464;505;
214;462;506;
215;460;507;
216;458;508;
217;455;509;
218;452;511;
219;448;513;
220;445;515;
221;442;517;
222;439;518;
223;437;519;
224;434;520;
225;431;521;
226;428;521;
227;425;521;
228;423;521;
229;421;521;
230;419;520;
231;417;519;
232;414;518;
233;411;517;
234;409;516;
235;407;514;
236;405;513;
237;403;511;
238;401;510;
239;399;509;
240;397;508;
241;396;507;
242;395;506;
243;394;505;
244;393;504;
245;392;504;
246;391;504;
247;391;505;
248;390;506;
249;389;507;
250;388;508;
251;388;509;
252;388;510;
253;388;511;
254;389;512;
255;390;512;
256;391;512;
257;392;512;
258;393;512;
259;395;511;
260;397;510;
261;399;509;
262;401;509;
263;403;509;
264;405;509;
265;407;509;
266;409;509;
267;411;508;
268;413;508;
269;415;507;
270;416;507;
271;418;507;
272;420;507;
273;422;507;
274;423;507;
275;424;507;
276;425;507;
277;426;507;
278;428;507;
279;429;507;
280;430;507;
281;431;508;
282;433;509;
283;434;510;
284;436;511;
285;438;512;
286;440;512;
287;441;513;
288;443;513;
289;445;514;
290;447;515;
291;449;516;
292;450;517;
293;451;518;
294;453;520;
295;455;522;
296;458;524;
297;462;526;
298;465;528;
299;468;530;
300;471;533;
301;474;536;
302;476;539;
303;479;542;
304;481;545;
305;483;548;
306;485;550;
307;486;552;
308;487;554;
309;488;556;
310;488;557;
311;488;558;
312;488;559;
313;487;560;
314;486;560;
315;485;560;
316;484;560;
317;483;560;
318;483;560;
319;482;560;
320;481;560;
321;481;559;
322;480;558;
323;480;556;
324;479;554;
325;479;552;
326;479;550;
327;479;548;
328;479;546;
329;479;544;
330;480;542;
331;480;540;
332;481;538;
333;481;536;
334;482;534;
335;483;531;
336;484;528;
337;485;526;
338;485;524;
339;486;522;
340;487;519;
341;489;516;
342;491;513;
343;493;511;
344;496;509;
345;499;508;
346;502;506;
347;505;504;
348;508;502;
349;511;500;
350;514;498;
351;517;496;
352;520;495;
353;524;493;
354;529;491;
355;533;489;
356;537;488;
357;541;486;
358;545;484;
359;549;483;
360;554;481;
361;558;480;
362;561;478;
363;565;476;
364;569;474;
365;572;472;
366;575;470;
367;578;469;
368;580;468;
369;582;467;
370;584;467;
371;585;467;
372;586;467;
373;587;467;
374;587;467;
375;587;467;
376;587;467;
377;587;467;
378;587;467;
379;587;466;
380;588;465;
381;589;464;
382;589;464;
383;589;464;
384;589;464;
385;589;464;
386;589;464;
387;589;464;
388;589;464;
389;589;464;
390;589;464;
391;589;464;
392;588;464;
393;588;464;
394;588;464;
395;588;464;
396;588;464;
397;587;464;
398;587;464;
399;586;464;
400;585;464;
401;584;464;
402;584;464;
403;584;464;
404;584;463;
405;584;463;
406;585;463;
407;586;462;
408;587;461;
409;588;461;
410;589;460;
411;591;459;
412;593;458;
413;595;457;
414;598;456;
415;601;455;
416;604;454;
417;607;452;
418;610;450;
419;613;448;
420;615;446;
421;617;445;
422;619;444;
423;620;443;
424;621;442;
425;622;441;
426;622;440;
427;622;439;
428;622;438;
429;622;438;
430;621;438;
431;620;438;
432;619;438;
433;618;438;
434;616;438;
435;615;437;
436;614;437;
437;613;437;
438;612;437;
439;611;437;
440;611;437;
441;611;437;
442;611;437;
443;611;437;
444;611;437;
445;611;437;
446;611;437;
447;610;437;
448;609;437;
449;608;437;
450;607;437;
451;606;437;
452;605;437;
453;604;437;
454;603;437;
455;602;437;
456;602;437;
457;602;437;
458;601;437;
459;601;437;
460;601;437;
461;601;437;
462;601;437;
463;600;436;
464;599;436;
465;599;435;
466;598;435;
467;597;435;
468;597;435;
469;596;435;
470;596;435;
471;596;435;
472;595;435;
473;594;435;
474;593;435;
475;592;435;
476;591;435;
477;590;435;
478;589;435;
479;588;435;
480;586;435;
481;585;435;
482;584;435;
483;583;435;
484;582;435;
485;580;434;
486;578;433;
487;576;432;
488;574;430;
489;573;429;
490;572;428;
491;571;427;
492;570;426;
